Region,Country,State,City,Month,Day,temp2,temp1,time
Africa,Algeria,,Algiers,5,4,64.2,63.2,490
Africa,Algeria,,Algiers,5,5,63.5,62.5,491
Africa,Algeria,,Algiers,5,6,67.4,66.4,492
Africa,Algeria,,Algiers,5,7,64.1,63.1,493
Africa,Algeria,,Algiers,5,8,65.9,64.9,494
Africa,Algeria,,Algiers,5,9,65.6,64.6,495
Africa,Algeria,,Algiers,5,10,63.2,62.2,496
Africa,Algeria,,Algiers,5,11,62.8,61.8,497
Africa,Algeria,,Algiers,5,12,62.1,61.1,498
Africa,Algeria,,Algiers,5,13,61.5,60.5,499
Africa,Algeria,,Algiers,5,14,62,61,500
Africa,Algeria,,Algiers,5,15,64.6,63.6,501
Africa,Algeria,,Algiers,5,16,65.4,64.4,502
Africa,Algeria,,Algiers,5,17,70,69,503
Africa,Algeria,,Algiers,5,18,68,67,504
Africa,Algeria,,Algiers,5,19,65.7,64.7,505
Africa,Algeria,,Algiers,5,20,62.8,61.8,506
Africa,Algeria,,Algiers,5,21,61.6,60.6,507
Africa,Algeria,,Algiers,5,22,62,61,508
Africa,Algeria,,Algiers,5,23,63.4,62.4,509
Africa,Algeria,,Algiers,5,24,65.6,64.6,510
Africa,Algeria,,Algiers,5,25,67.2,66.2,511
Africa,Algeria,,Algiers,5,26,67.3,66.3,512
Africa,Algeria,,Algiers,5,27,68,67,513
Africa,Algeria,,Algiers,5,28,68.5,67.5,514
Africa,Algeria,,Algiers,5,29,67.3,66.3,515
Africa,Algeria,,Algiers,5,30,67,66,516
Africa,Algeria,,Algiers,5,31,67.1,66.1,517
Africa,Algeria,,Algiers,6,1,69,68,518
Africa,Algeria,,Algiers,6,2,68.1,67.1,519
Africa,Algeria,,Algiers,6,3,66,65,520
Africa,Algeria,,Algiers,6,4,64.8,63.8,521
Africa,Algeria,,Algiers,6,5,66.8,65.8,522
Africa,Algeria,,Algiers,6,6,68.6,67.6,523
Africa,Algeria,,Algiers,6,7,69,68,524
Africa,Algeria,,Algiers,6,8,72.6,71.6,525
Africa,Algeria,,Algiers,6,9,72.6,71.6,526
Africa,Algeria,,Algiers,6,10,73,72,527
Africa,Algeria,,Algiers,6,11,73.3,72.3,528
Africa,Algeria,,Algiers,6,12,74,73,529
Africa,Algeria,,Algiers,6,13,73.7,72.7,530
Africa,Algeria,,Algiers,6,14,73.6,72.6,531
Africa,Algeria,,Algiers,6,15,72.6,71.6,532
Africa,Algeria,,Algiers,6,16,73.7,72.7,533
Africa,Algeria,,Algiers,6,17,75.1,74.1,534
Africa,Algeria,,Algiers,6,18,73.6,72.6,535
Africa,Algeria,,Algiers,6,19,75,74,536
Africa,Algeria,,Algiers,6,20,79.9,78.9,537
Africa,Algeria,,Algiers,6,21,82.4,81.4,538
Africa,Algeria,,Algiers,6,22,75.4,74.4,539
Africa,Algeria,,Algiers,6,23,70.6,69.6,540
Africa,Algeria,,Algiers,6,24,66.2,65.2,541
Africa,Algeria,,Algiers,6,25,65.7,64.7,542
Africa,Algeria,,Algiers,6,26,68,67,543
Africa,Algeria,,Algiers,6,27,68.7,67.7,544
Africa,Algeria,,Algiers,6,28,69.8,68.8,545
Africa,Algeria,,Algiers,6,29,73.2,72.2,546
Africa,Algeria,,Algiers,6,30,72.5,71.5,547
Africa,Algeria,,Algiers,7,1,73.8,72.8,548
Africa,Algeria,,Algiers,7,2,78.4,77.4,549
Africa,Algeria,,Algiers,7,3,74.7,73.7,550
Africa,Algeria,,Algiers,7,4,75.4,74.4,551
Africa,Algeria,,Algiers,7,5,79.5,78.5,552
Africa,Algeria,,Algiers,7,6,79.8,78.8,553
Africa,Algeria,,Algiers,7,7,80.7,79.7,554
Africa,Algeria,,Algiers,7,8,75.3,74.3,555
Africa,Algeria,,Algiers,7,9,70.3,69.3,556
Africa,Algeria,,Algiers,7,10,72.2,71.2,557
Africa,Algeria,,Algiers,7,11,72.6,71.6,558
Africa,Algeria,,Algiers,7,12,72,71,559
Africa,Algeria,,Algiers,7,13,70.5,69.5,560
Africa,Algeria,,Algiers,7,14,71.6,70.6,561
Africa,Algeria,,Algiers,7,15,73,72,562
Africa,Algeria,,Algiers,7,16,77,76,563
Africa,Algeria,,Algiers,7,17,75,74,564
Africa,Algeria,,Algiers,7,18,74.6,73.6,565
Africa,Algeria,,Algiers,7,19,76.7,75.7,566
Africa,Algeria,,Algiers,7,20,78.1,77.1,567
Africa,Algeria,,Algiers,7,21,77,76,568
Africa,Algeria,,Algiers,7,22,76.6,75.6,569
Africa,Algeria,,Algiers,7,23,83.5,82.5,570
Africa,Algeria,,Algiers,7,24,88.9,87.9,571
Africa,Algeria,,Algiers,7,25,89.1,88.1,572
Africa,Algeria,,Algiers,7,26,82.2,81.2,573
Africa,Algeria,,Algiers,7,27,79,78,574
Africa,Algeria,,Algiers,7,28,76.1,75.1,575
Africa,Algeria,,Algiers,7,29,78.7,77.7,576
Africa,Algeria,,Algiers,7,30,80.2,79.2,577
Africa,Algeria,,Algiers,7,31,79.6,78.6,578
Africa,Algeria,,Algiers,8,1,77,76,579
Africa,Algeria,,Algiers,8,2,77.8,76.8,580
Africa,Algeria,,Algiers,8,3,78.9,77.9,581
Africa,Algeria,,Algiers,8,4,80,79,582
Africa,Algeria,,Algiers,8,5,78.9,77.9,583
Africa,Algeria,,Algiers,8,6,80,79,584
Africa,Algeria,,Algiers,8,7,82.6,81.6,585
Africa,Algeria,,Algiers,8,8,81.5,80.5,586
Africa,Algeria,,Algiers,8,9,78.8,77.8,587
Africa,Algeria,,Algiers,8,10,78.7,77.7,588
Africa,Algeria,,Algiers,8,11,82.1,81.1,589
Africa,Algeria,,Algiers,8,12,78.8,77.8,590
Africa,Algeria,,Algiers,8,13,78.3,77.3,591
Africa,Algeria,,Algiers,8,14,80.2,79.2,592
Africa,Algeria,,Algiers,8,15,81.2,80.2,593
Africa,Algeria,,Algiers,8,16,80.5,79.5,594
Africa,Algeria,,Algiers,8,17,78.3,77.3,595
Africa,Algeria,,Algiers,8,18,74.6,73.6,596
Africa,Algeria,,Algiers,8,19,76.2,75.2,597
Africa,Algeria,,Algiers,8,20,79.1,78.1,598
Africa,Algeria,,Algiers,8,21,78.6,77.6,599
Africa,Algeria,,Algiers,8,22,75,74,600
Africa,Algeria,,Algiers,8,23,77.2,76.2,601
Africa,Algeria,,Algiers,8,24,76.6,75.6,602
Africa,Algeria,,Algiers,8,25,78.7,77.7,603
Africa,Algeria,,Algiers,8,26,87.4,86.4,604
Africa,Algeria,,Algiers,8,27,83.4,82.4,605
Africa,Algeria,,Algiers,8,28,79.4,78.4,606
Africa,Algeria,,Algiers,8,29,77.1,76.1,607
Africa,Algeria,,Algiers,8,30,76.4,75.4,608
Africa,Algeria,,Algiers,8,31,76,75,609
Africa,Algeria,,Algiers,9,1,73.4,72.4,610
Africa,Algeria,,Algiers,9,2,72,71,611
Africa,Algeria,,Algiers,9,3,69,68,612
Africa,Algeria,,Algiers,9,4,71.1,70.1,613
Africa,Algeria,,Algiers,9,5,72.9,71.9,614
Africa,Algeria,,Algiers,9,6,74.9,73.9,615
Africa,Algeria,,Algiers,9,7,77.2,76.2,616
Africa,Algeria,,Algiers,9,8,78.1,77.1,617
Africa,Algeria,,Algiers,9,9,74,73,618
Africa,Algeria,,Algiers,9,10,69.9,68.9,619
Africa,Algeria,,Algiers,9,11,77.4,76.4,620
Africa,Algeria,,Algiers,9,12,76.4,75.4,621
Africa,Algeria,,Algiers,9,13,73.3,72.3,622
Africa,Algeria,,Algiers,9,14,70.4,69.4,623
Africa,Algeria,,Algiers,9,15,70.5,69.5,624
Africa,Algeria,,Algiers,9,16,70.7,69.7,625
Africa,Algeria,,Algiers,9,17,70.8,69.8,626
Africa,Algeria,,Algiers,9,18,73.5,72.5,627
Africa,Algeria,,Algiers,9,19,73.1,72.1,628
Africa,Algeria,,Algiers,9,20,69.2,68.2,629
Africa,Algeria,,Algiers,9,21,73.8,72.8,630
Africa,Algeria,,Algiers,9,22,69.8,68.8,631
Africa,Algeria,,Algiers,9,23,68.5,67.5,632
Africa,Algeria,,Algiers,9,24,66.9,65.9,633
Africa,Algeria,,Algiers,9,25,70.1,69.1,634
Africa,Algeria,,Algiers,9,26,70.6,69.6,635
Africa,Algeria,,Algiers,9,27,66.7,65.7,636
Africa,Algeria,,Algiers,9,28,67.4,66.4,637
Africa,Algeria,,Algiers,9,29,67.4,66.4,638
Africa,Algeria,,Algiers,9,30,66.5,65.5,639
Africa,Algeria,,Algiers,10,1,68.4,67.4,640
Africa,Algeria,,Algiers,10,2,68.9,67.9,641
Africa,Algeria,,Algiers,10,3,64.4,63.4,642
Africa,Algeria,,Algiers,10,4,64.1,63.1,643
Africa,Algeria,,Algiers,10,5,61.8,60.8,644
Africa,Algeria,,Algiers,10,6,58.3,57.3,645
Africa,Algeria,,Algiers,10,7,58.9,57.9,646
Africa,Algeria,,Algiers,10,8,62.7,61.7,647
Africa,Algeria,,Algiers,10,9,62.9,61.9,648
Africa,Algeria,,Algiers,10,10,62.2,61.2,649
Africa,Algeria,,Algiers,10,11,63.2,62.2,650
Africa,Algeria,,Algiers,10,12,63,62,651
Africa,Algeria,,Algiers,10,13,65.4,64.4,652
Africa,Algeria,,Algiers,10,14,68.4,67.4,653
Africa,Algeria,,Algiers,10,15,65.5,64.5,654
Africa,Algeria,,Algiers,10,16,63.3,62.3,655
Africa,Algeria,,Algiers,10,17,62.9,61.9,656
Africa,Algeria,,Algiers,10,18,66.5,65.5,657
Africa,Algeria,,Algiers,10,19,64.7,63.7,658
Africa,Algeria,,Algiers,10,20,64.7,63.7,659
Africa,Algeria,,Algiers,10,21,61.2,60.2,660
Africa,Algeria,,Algiers,10,22,61.7,60.7,661
Africa,Algeria,,Algiers,10,23,62.1,61.1,662
Africa,Algeria,,Algiers,10,24,62.8,61.8,663
Africa,Algeria,,Algiers,10,25,62.4,61.4,664
Africa,Algeria,,Algiers,10,26,61.1,60.1,665
Africa,Algeria,,Algiers,10,27,62.1,61.1,666
Africa,Algeria,,Algiers,10,28,62.3,61.3,667
Africa,Algeria,,Algiers,10,29,61.1,60.1,668
Africa,Algeria,,Algiers,10,30,64.8,63.8,669
Africa,Algeria,,Algiers,10,31,58,57,670
Africa,Algeria,,Algiers,11,1,57.9,56.9,671
Africa,Algeria,,Algiers,11,2,56.3,55.3,672
Africa,Algeria,,Algiers,11,3,56.1,55.1,673
Africa,Algeria,,Algiers,11,4,57.5,56.5,674
Africa,Algeria,,Algiers,11,5,59.8,58.8,675
Africa,Algeria,,Algiers,11,6,60.9,59.9,676
Africa,Algeria,,Algiers,11,7,55.7,54.7,677
Africa,Algeria,,Algiers,11,8,56.6,55.6,678
Africa,Algeria,,Algiers,11,9,57.3,56.3,679
Africa,Algeria,,Algiers,11,10,58.1,57.1,680
Africa,Algeria,,Algiers,11,11,66.7,65.7,681
Africa,Algeria,,Algiers,11,12,77.9,76.9,682
Africa,Algeria,,Algiers,11,13,73.1,72.1,683
Africa,Algeria,,Algiers,11,14,62,61,684
Africa,Algeria,,Algiers,11,15,61.6,60.6,685
Africa,Algeria,,Algiers,11,16,60.1,59.1,686
Africa,Algeria,,Algiers,11,17,58.9,57.9,687
Africa,Algeria,,Algiers,11,18,57.8,56.8,688
Africa,Algeria,,Algiers,11,19,55.6,54.6,689
Africa,Algeria,,Algiers,11,20,63.5,62.5,690
Africa,Algeria,,Algiers,11,21,62.8,61.8,691
Africa,Algeria,,Algiers,11,22,62.4,61.4,692
Africa,Algeria,,Algiers,11,23,58.8,57.8,693
Africa,Algeria,,Algiers,11,24,58.1,57.1,694
Africa,Algeria,,Algiers,11,25,57.1,56.1,695
Africa,Algeria,,Algiers,11,26,63.7,62.7,696
Africa,Algeria,,Algiers,11,27,64.4,63.4,697
Africa,Algeria,,Algiers,11,28,60.8,59.8,698
Africa,Algeria,,Algiers,11,29,53.9,52.9,699
Africa,Algeria,,Algiers,11,30,52.1,51.1,700
Africa,Algeria,,Algiers,12,1,60.7,59.7,701
Africa,Algeria,,Algiers,12,2,57,56,702
Africa,Algeria,,Algiers,12,3,53.4,52.4,703
Africa,Algeria,,Algiers,12,4,53.1,52.1,704
Africa,Algeria,,Algiers,12,5,61.4,60.4,705
Africa,Algeria,,Algiers,12,6,53.1,52.1,706
Africa,Algeria,,Algiers,12,7,51.5,50.5,707
Africa,Algeria,,Algiers,12,8,49.1,48.1,708
Africa,Algeria,,Algiers,12,9,49.9,48.9,709
Africa,Algeria,,Algiers,12,10,53.7,52.7,710
Africa,Algeria,,Algiers,12,11,52.2,51.2,711
Africa,Algeria,,Algiers,12,12,54.7,53.7,712
Africa,Algeria,,Algiers,12,13,58.1,57.1,713
Africa,Algeria,,Algiers,12,14,65.1,64.1,714
Africa,Algeria,,Algiers,12,15,60.5,59.5,715
Africa,Algeria,,Algiers,12,16,58.2,57.2,716
Africa,Algeria,,Algiers,12,17,55.3,54.3,717
Africa,Algeria,,Algiers,12,18,57.6,56.6,718
Africa,Algeria,,Algiers,12,19,60.8,59.8,719
Africa,Algeria,,Algiers,12,20,59.4,58.4,720
Africa,Algeria,,Algiers,12,21,67.9,66.9,721
Africa,Algeria,,Algiers,12,22,72.1,71.1,722
Africa,Algeria,,Algiers,12,23,59.9,58.9,723
Africa,Algeria,,Algiers,12,24,60.3,59.3,724
Africa,Algeria,,Algiers,12,25,59.7,58.7,725
Africa,Algeria,,Algiers,12,26,54.2,53.2,726
Africa,Algeria,,Algiers,12,27,50.2,49.2,727
Africa,Algeria,,Algiers,12,28,44.9,43.9,728
Africa,Algeria,,Algiers,12,29,56.2,55.2,729
Africa,Algeria,,Algiers,12,30,52.6,51.6,730
Africa,Algeria,,Algiers,12,31,57.6,56.6,731
Africa,Algeria,,Algiers,1,1,58.7,57.7,732
Africa,Algeria,,Algiers,1,2,60,59,733
Africa,Algeria,,Algiers,1,3,58.7,57.7,734
Africa,Algeria,,Algiers,1,4,54.7,53.7,735
Africa,Algeria,,Algiers,1,5,50.3,49.3,736
Africa,Algeria,,Algiers,1,6,53.8,52.8,737
Africa,Algeria,,Algiers,1,7,49.6,48.6,738
Africa,Algeria,,Algiers,1,8,51,50,739
Africa,Algeria,,Algiers,1,9,59.2,58.2,740
Africa,Algeria,,Algiers,1,10,56.3,55.3,741
Africa,Algeria,,Algiers,1,11,51.2,50.2,742
Africa,Algeria,,Algiers,1,12,49.2,48.2,743
Africa,Algeria,,Algiers,1,13,50.5,49.5,744
Africa,Algeria,,Algiers,1,14,55.6,54.6,745
Africa,Algeria,,Algiers,1,15,59.7,58.7,746
Africa,Algeria,,Algiers,1,16,61.1,60.1,747
Africa,Algeria,,Algiers,1,17,53.8,52.8,748
Africa,Algeria,,Algiers,1,18,54.9,53.9,749
Africa,Algeria,,Algiers,1,19,58.2,57.2,750
Africa,Algeria,,Algiers,1,20,68.3,67.3,751
Africa,Algeria,,Algiers,1,21,68.9,67.9,752
Africa,Algeria,,Algiers,1,22,66,65,753
Africa,Algeria,,Algiers,1,23,63.6,62.6,754
Africa,Algeria,,Algiers,1,24,55.3,54.3,755
Africa,Algeria,,Algiers,1,25,54.7,53.7,756
Africa,Algeria,,Algiers,1,26,53.7,52.7,757
Africa,Algeria,,Algiers,1,27,54.8,53.8,758
Africa,Algeria,,Algiers,1,28,51.1,50.1,759
Africa,Algeria,,Algiers,1,29,60.7,59.7,760
Africa,Algeria,,Algiers,1,30,58.7,57.7,761
Africa,Algeria,,Algiers,1,31,56,55,762
Africa,Algeria,,Algiers,2,1,56.4,55.4,763
Africa,Algeria,,Algiers,2,2,57.2,56.2,764
Africa,Algeria,,Algiers,2,3,55,54,765
Africa,Algeria,,Algiers,2,4,55,54,766
Africa,Algeria,,Algiers,2,5,53.7,52.7,767
Africa,Algeria,,Algiers,2,6,50.8,49.8,768
Africa,Algeria,,Algiers,2,7,50.5,49.5,769
Africa,Algeria,,Algiers,2,8,50.6,49.6,770
Africa,Algeria,,Algiers,2,9,52,51,771
Africa,Algeria,,Algiers,2,10,52.4,51.4,772
Africa,Algeria,,Algiers,2,11,52,51,773
Africa,Algeria,,Algiers,2,12,53.4,52.4,774
Africa,Algeria,,Algiers,2,13,57,56,775
Africa,Algeria,,Algiers,2,14,60,59,776
Africa,Algeria,,Algiers,2,15,58.4,57.4,777
Africa,Algeria,,Algiers,2,16,53.5,52.5,778
Africa,Algeria,,Algiers,2,17,52.4,51.4,779
Africa,Algeria,,Algiers,2,18,54.9,53.9,780
Africa,Algeria,,Algiers,2,19,51.7,50.7,781
Africa,Algeria,,Algiers,2,20,51.8,50.8,782
Africa,Algeria,,Algiers,2,21,52.9,51.9,783
Africa,Algeria,,Algiers,2,22,54.4,53.4,784
Africa,Algeria,,Algiers,2,23,59.3,58.3,785
Africa,Algeria,,Algiers,2,24,57.3,56.3,786
Africa,Algeria,,Algiers,2,25,55.6,54.6,787
Africa,Algeria,,Algiers,2,26,56.8,55.8,788
Africa,Algeria,,Algiers,2,27,55.2,54.2,789
Africa,Algeria,,Algiers,2,28,50.9,49.9,790
Africa,Algeria,,Algiers,3,1,51.2,50.2,791
Africa,Algeria,,Algiers,3,2,53,52,792
Africa,Algeria,,Algiers,3,3,53.3,52.3,793
Africa,Algeria,,Algiers,3,4,53,52,794
Africa,Algeria,,Algiers,3,5,54.6,53.6,795
Africa,Algeria,,Algiers,3,6,51.7,50.7,796
Africa,Algeria,,Algiers,3,7,56.6,55.6,797
Africa,Algeria,,Algiers,3,8,54.4,53.4,798
Africa,Algeria,,Algiers,3,9,53.9,52.9,799
Africa,Algeria,,Algiers,3,10,55,54,800
Africa,Algeria,,Algiers,3,11,50.9,49.9,801
Africa,Algeria,,Algiers,3,12,55.8,54.8,802
Africa,Algeria,,Algiers,3,13,51.6,50.6,803
Africa,Algeria,,Algiers,3,14,53.2,52.2,804
Africa,Algeria,,Algiers,3,15,53.3,52.3,805
Africa,Algeria,,Algiers,3,16,58,57,806
Africa,Algeria,,Algiers,3,17,54.5,53.5,807
Africa,Algeria,,Algiers,3,18,55,54,808
Africa,Algeria,,Algiers,3,19,57.1,56.1,809
Africa,Algeria,,Algiers,3,20,55.6,54.6,810
Africa,Algeria,,Algiers,3,21,55.2,54.2,811
Africa,Algeria,,Algiers,3,22,54.6,53.6,812
Africa,Algeria,,Algiers,3,23,54,53,813
Africa,Algeria,,Algiers,3,24,55.3,54.3,814
Africa,Algeria,,Algiers,3,25,55.5,54.5,815
Africa,Algeria,,Algiers,3,26,55.9,54.9,816
Africa,Algeria,,Algiers,3,27,55.6,54.6,817
Africa,Algeria,,Algiers,3,28,59.1,58.1,818
Africa,Algeria,,Algiers,3,29,56.1,55.1,819
Africa,Algeria,,Algiers,3,30,53.3,52.3,820
Africa,Algeria,,Algiers,3,31,53.9,52.9,821
Africa,Algeria,,Algiers,4,1,53.3,52.3,822
Africa,Algeria,,Algiers,4,2,55,54,823
Africa,Algeria,,Algiers,4,3,54.9,53.9,824
Africa,Algeria,,Algiers,4,4,58.2,57.2,825
Africa,Algeria,,Algiers,4,5,57.6,56.6,826
Africa,Algeria,,Algiers,4,6,57.1,56.1,827
Africa,Algeria,,Algiers,4,7,63.3,62.3,828
Africa,Algeria,,Algiers,4,8,64.1,63.1,829
Africa,Algeria,,Algiers,4,9,63.1,62.1,830
Africa,Algeria,,Algiers,4,10,61.7,60.7,831
Africa,Algeria,,Algiers,4,11,61.3,60.3,832
Africa,Algeria,,Algiers,4,12,56.4,55.4,833
Africa,Algeria,,Algiers,4,13,59,58,834
Africa,Algeria,,Algiers,4,14,63.7,62.7,835
Africa,Algeria,,Algiers,4,15,61.1,60.1,836
Africa,Algeria,,Algiers,4,16,63,62,837
Africa,Algeria,,Algiers,4,17,60.6,59.6,838
Africa,Algeria,,Algiers,4,18,60,59,839
Africa,Algeria,,Algiers,4,19,62.5,61.5,840
Africa,Algeria,,Algiers,4,20,69.9,68.9,841
Africa,Algeria,,Algiers,4,21,59.1,58.1,842
Africa,Algeria,,Algiers,4,22,59.1,58.1,843
Africa,Algeria,,Algiers,4,23,58.8,57.8,844
Africa,Algeria,,Algiers,4,24,60.1,59.1,845
Africa,Algeria,,Algiers,4,25,60,59,846
Africa,Algeria,,Algiers,4,26,60.4,59.4,847
Africa,Algeria,,Algiers,4,27,67.9,66.9,848
Africa,Algeria,,Algiers,4,28,68.7,67.7,849
Africa,Algeria,,Algiers,4,29,68.5,67.5,850
Africa,Algeria,,Algiers,4,30,62.8,61.8,851
Africa,Algeria,,Algiers,5,1,60.4,59.4,852
Africa,Algeria,,Algiers,5,2,61.6,60.6,853
Africa,Algeria,,Algiers,5,3,64.4,63.4,854
Africa,Algeria,,Algiers,5,4,66.4,65.4,855
Africa,Algeria,,Algiers,5,5,70.7,69.7,856
Africa,Algeria,,Algiers,5,6,71.9,70.9,857
Africa,Algeria,,Algiers,5,7,64,63,858
Africa,Algeria,,Algiers,5,8,60.3,59.3,859
Africa,Algeria,,Algiers,5,9,61.4,60.4,860
Africa,Algeria,,Algiers,5,10,65.7,64.7,861
Africa,Algeria,,Algiers,5,11,66.8,65.8,862
Africa,Algeria,,Algiers,5,12,66.8,65.8,863
Africa,Algeria,,Algiers,5,13,69,68,864
Africa,Algeria,,Algiers,5,14,67.2,66.2,865
Africa,Algeria,,Algiers,5,15,66.2,65.2,866
Africa,Algeria,,Algiers,5,16,66.5,65.5,867
Africa,Algeria,,Algiers,5,17,64.6,63.6,868
Africa,Algeria,,Algiers,5,18,68.1,67.1,869
Africa,Algeria,,Algiers,5,19,69.8,68.8,870
Africa,Algeria,,Algiers,5,20,72.2,71.2,871
Africa,Algeria,,Algiers,5,21,67.3,66.3,872
Africa,Algeria,,Algiers,5,22,68.2,67.2,873
Africa,Algeria,,Algiers,5,23,72.1,71.1,874
Africa,Algeria,,Algiers,5,24,77.4,76.4,875
Africa,Algeria,,Algiers,5,25,83.7,82.7,876
Africa,Algeria,,Algiers,5,26,73.9,72.9,877
Africa,Algeria,,Algiers,5,27,71.8,70.8,878
Africa,Algeria,,Algiers,5,28,73.2,72.2,879
Africa,Algeria,,Algiers,5,29,71.2,70.2,880
Africa,Algeria,,Algiers,5,30,73.6,72.6,881
Africa,Algeria,,Algiers,5,31,71,70,882
Africa,Algeria,,Algiers,6,1,71.7,70.7,883
Africa,Algeria,,Algiers,6,2,72.1,71.1,884
Africa,Algeria,,Algiers,6,3,70.6,69.6,885
Africa,Algeria,,Algiers,6,4,75.2,74.2,886
Africa,Algeria,,Algiers,6,5,71.9,70.9,887
Africa,Algeria,,Algiers,6,6,74.8,73.8,888
Africa,Algeria,,Algiers,6,7,76.1,75.1,889
Africa,Algeria,,Algiers,6,8,76.3,75.3,890
Africa,Algeria,,Algiers,6,9,76,75,891
Africa,Algeria,,Algiers,6,10,78.4,77.4,892
Africa,Algeria,,Algiers,6,11,76.4,75.4,893
Africa,Algeria,,Algiers,6,12,75,74,894
Africa,Algeria,,Algiers,6,13,77.1,76.1,895
Africa,Algeria,,Algiers,6,14,78.2,77.2,896
Africa,Algeria,,Algiers,6,15,77.1,76.1,897
Africa,Algeria,,Algiers,6,16,76,75,898
Africa,Algeria,,Algiers,6,17,78.8,77.8,899
Africa,Algeria,,Algiers,6,18,74.6,73.6,900
Africa,Algeria,,Algiers,6,19,73.7,72.7,901
Africa,Algeria,,Algiers,6,20,75.8,74.8,902
Africa,Algeria,,Algiers,6,21,78.9,77.9,903
Africa,Algeria,,Algiers,6,22,76.5,75.5,904
Africa,Algeria,,Algiers,6,23,73.4,72.4,905
Africa,Algeria,,Algiers,6,24,74.8,73.8,906
Africa,Algeria,,Algiers,6,25,74.3,73.3,907
Africa,Algeria,,Algiers,6,26,74.7,73.7,908
Africa,Algeria,,Algiers,6,27,76.8,75.8,909
Africa,Algeria,,Algiers,6,28,72.9,71.9,910
Africa,Algeria,,Algiers,6,29,71.2,70.2,911
Africa,Algeria,,Algiers,6,30,69,68,912
Africa,Algeria,,Algiers,7,1,72.7,71.7,913
Africa,Algeria,,Algiers,7,2,74.7,73.7,914
Africa,Algeria,,Algiers,7,3,74,73,915
Africa,Algeria,,Algiers,7,4,72.6,71.6,916
Africa,Algeria,,Algiers,7,5,72.8,71.8,917
Africa,Algeria,,Algiers,7,6,74.4,73.4,918
Africa,Algeria,,Algiers,7,7,74.2,73.2,919
Africa,Algeria,,Algiers,7,8,72.6,71.6,920
Africa,Algeria,,Algiers,7,9,72.9,71.9,921
Africa,Algeria,,Algiers,7,10,73.8,72.8,922
Africa,Algeria,,Algiers,7,11,74.9,73.9,923
Africa,Algeria,,Algiers,7,12,75.7,74.7,924
Africa,Algeria,,Algiers,7,13,81.6,80.6,925
Africa,Algeria,,Algiers,7,14,80.1,79.1,926
Africa,Algeria,,Algiers,7,15,78.5,77.5,927
Africa,Algeria,,Algiers,7,16,78.4,77.4,928
Africa,Algeria,,Algiers,7,17,78,77,929
Africa,Algeria,,Algiers,7,18,78.1,77.1,930
Africa,Algeria,,Algiers,7,19,78.4,77.4,931
Africa,Algeria,,Algiers,7,20,76.5,75.5,932
Africa,Algeria,,Algiers,7,21,76.8,75.8,933
Africa,Algeria,,Algiers,7,22,78.9,77.9,934
Africa,Algeria,,Algiers,7,23,77.6,76.6,935
Africa,Algeria,,Algiers,7,24,75.3,74.3,936
Africa,Algeria,,Algiers,7,25,76.1,75.1,937
Africa,Algeria,,Algiers,7,26,76.7,75.7,938
Africa,Algeria,,Algiers,7,27,77.8,76.8,939
Africa,Algeria,,Algiers,7,28,77.1,76.1,940
Africa,Algeria,,Algiers,7,29,76,75,941
Africa,Algeria,,Algiers,7,30,77.2,76.2,942
Africa,Algeria,,Algiers,7,31,78.4,77.4,943
Africa,Algeria,,Algiers,8,1,78.4,77.4,944
Africa,Algeria,,Algiers,8,2,78.1,77.1,945
Africa,Algeria,,Algiers,8,3,81.2,80.2,946
Africa,Algeria,,Algiers,8,4,80.7,79.7,947
Africa,Algeria,,Algiers,8,5,79,78,948
Africa,Algeria,,Algiers,8,6,77.7,76.7,949
Africa,Algeria,,Algiers,8,7,82.4,81.4,950
Africa,Algeria,,Algiers,8,8,79.5,78.5,951
Africa,Algeria,,Algiers,8,9,85.3,84.3,952
Africa,Algeria,,Algiers,8,10,87.8,86.8,953
Africa,Algeria,,Algiers,8,11,81.2,80.2,954
Africa,Algeria,,Algiers,8,12,76.2,75.2,955
Africa,Algeria,,Algiers,8,13,77,76,956
Africa,Algeria,,Algiers,8,14,76.9,75.9,957
Africa,Algeria,,Algiers,8,15,79.3,78.3,958
Africa,Algeria,,Algiers,8,16,79.5,78.5,959
Africa,Algeria,,Algiers,8,17,79.6,78.6,960
Africa,Algeria,,Algiers,8,18,78.5,77.5,961
Africa,Algeria,,Algiers,8,19,77.6,76.6,962
Africa,Algeria,,Algiers,8,20,79.3,78.3,963
Africa,Algeria,,Algiers,8,21,79,78,964
Africa,Algeria,,Algiers,8,22,78,77,965
Africa,Algeria,,Algiers,8,23,77.3,76.3,966
Africa,Algeria,,Algiers,8,24,76.4,75.4,967
Africa,Algeria,,Algiers,8,25,80.4,79.4,968
Africa,Algeria,,Algiers,8,26,78.3,77.3,969
Africa,Algeria,,Algiers,8,27,78.8,77.8,970
Africa,Algeria,,Algiers,8,28,79.4,78.4,971
Africa,Algeria,,Algiers,8,29,77,76,972
Africa,Algeria,,Algiers,8,30,75.5,74.5,973
Africa,Algeria,,Algiers,8,31,79.3,78.3,974
Africa,Algeria,,Algiers,9,1,82.7,81.7,975
Africa,Algeria,,Algiers,9,2,80.1,79.1,976
Africa,Algeria,,Algiers,9,3,77.6,76.6,977
Africa,Algeria,,Algiers,9,4,71.9,70.9,978
Africa,Algeria,,Algiers,9,5,74.9,73.9,979
Africa,Algeria,,Algiers,9,6,76.5,75.5,980
